,Opening Price,Closing Price,High,Returns,Volatility,Rolling_Corr
2020-09-17,-0.09562669785978864,-0.09584564252463894,-0.09758303201946086,0.01950702975831016,0.11596111547366161,0.06590367078760653
2020-09-18,-0.09562669785978885,-0.09584564252463913,-0.09758303201946104,0.01950702975831011,0.11596111547366167,0.06590367078760645
2020-09-19,-0.09562669785978875,-0.09584564252463904,-0.09758303201946096,0.01950702975831019,0.11596111547366163,0.06590367078760652
2020-09-20,-0.09562669785978889,-0.09584564252463916,-0.09758303201946109,0.019507029758310167,0.11596111547366167,0.06590367078760641
2020-09-21,-0.09562669785978883,-0.09584564252463908,-0.097583032019461,0.019507029758310198,0.11596111547366166,0.06590367078760649
2020-09-22,-0.09562669785978885,-0.09584564252463909,-0.097583032019461,0.019507029758310177,0.11596111547366167,0.06590367078760642
2020-09-23,-0.0956266978597888,-0.09584564252463909,-0.09758303201946099,0.019507029758310156,0.11596111547366172,0.06590367078760642
2020-09-24,-0.09562669785978878,-0.09584564252463905,-0.09758303201946095,0.019507029758310136,0.11596111547366174,0.06590367078760645
2020-09-25,-0.09562669785978871,-0.09584564252463898,-0.09758303201946089,0.019507029758310167,0.11596111547366168,0.06590367078760652
2020-09-26,-0.09562669785978878,-0.09584564252463908,-0.09758303201946096,0.019507029758310146,0.11596111547366172,0.06590367078760645
2020-09-27,-0.0956266978597887,-0.095845642524639,-0.09758303201946089,0.019507029758310174,0.1159611154736617,0.0659036707876065
2020-09-28,-0.09562669785978878,-0.09584564252463905,-0.09758303201946093,0.019507029758310156,0.1159611154736617,0.06590367078760648
2020-09-29,-0.09562669785978872,-0.095845642524639,-0.09758303201946089,0.01950702975831019,0.11596111547366167,0.06590367078760649
2020-09-30,-0.0956266978597888,-0.09584564252463908,-0.09758303201946096,0.019507029758310132,0.11596111547366172,0.06590367078760641
2020-10-01,-0.09562669785978867,-0.09584564252463897,-0.09758303201946086,0.019507029758310163,0.1159611154736617,0.06590367078760649
2020-10-02,-0.09562669785978878,-0.09584564252463906,-0.09758303201946095,0.019507029758310125,0.1159611154736617,0.06590367078760646
2020-10-03,-0.09562669785978865,-0.09584564252463897,-0.09758303201946084,0.019507029758310177,0.11596111547366164,0.06590367078760653
2020-10-04,-0.09562669785978878,-0.09584564252463906,-0.09758303201946097,0.019507029758310136,0.11596111547366171,0.06590367078760642
2020-10-05,-0.09562669785978876,-0.09584564252463902,-0.09758303201946093,0.019507029758310097,0.11596111547366167,0.06590367078760652
2020-10-06,-0.09562669785978879,-0.09584564252463902,-0.09758303201946093,0.019507029758310167,0.11596111547366167,0.06590367078760648
2020-10-07,-0.09562669785978879,-0.09584564252463906,-0.09758303201946093,0.01950702975831018,0.11596111547366168,0.06590367078760641
2020-10-08,-0.09562669785978871,-0.09584564252463898,-0.09758303201946089,0.019507029758310125,0.11596111547366172,0.06590367078760641
2020-10-09,-0.0956266978597887,-0.09584564252463898,-0.09758303201946086,0.019507029758310066,0.11596111547366171,0.06590367078760648
2020-10-10,-0.09562669785978864,-0.09584564252463892,-0.09758303201946081,0.019507029758310167,0.11596111547366166,0.0659036707876065
2020-10-11,-0.09562669785978871,-0.09584564252463898,-0.09758303201946089,0.01950702975831014,0.1159611154736617,0.06590367078760645
2020-10-12,-0.09562669785978872,-0.09584564252463902,-0.09758303201946089,0.019507029758310125,0.11596111547366167,0.06590367078760646
2020-10-13,-0.09562669785978867,-0.09584564252463895,-0.09758303201946086,0.01950702975831019,0.11596111547366164,0.06590367078760648
2020-10-14,-0.09562669785978879,-0.09584564252463908,-0.09758303201946097,0.01950702975831015,0.11596111547366168,0.06590367078760646
2020-10-15,-0.09562669785978871,-0.095845642524639,-0.09758303201946089,0.01950702975831017,0.11596111547366164,0.0659036707876065
2020-10-16,-0.09562669785978878,-0.09584564252463906,-0.09758303201946096,0.019507029758310136,0.11596111547366167,0.06590367078760644
2020-10-17,-0.09562669785978876,-0.09584564252463906,-0.09758303201946096,0.019507029758310167,0.11596111547366167,0.06590367078760648
2020-10-18,-0.09562669785978878,-0.09584564252463908,-0.09758303201946096,0.019507029758310156,0.11596111547366168,0.06590367078760648
2020-10-19,-0.09562669785978875,-0.09584564252463904,-0.09758303201946092,0.01950702975831018,0.11596111547366166,0.0659036707876065
2020-10-20,-0.09562669785978878,-0.09584564252463905,-0.09758303201946097,0.019507029758310163,0.11596111547366168,0.06590367078760646
2020-10-21,-0.0956266978597888,-0.09584564252463909,-0.097583032019461,0.01950702975831008,0.1159611154736617,0.06590367078760649
2020-10-22,-0.09562669785978878,-0.09584564252463902,-0.09758303201946092,0.019507029758310132,0.11596111547366166,0.0659036707876065
2020-10-23,-0.09562669785978875,-0.09584564252463902,-0.0975830320194609,0.01950702975831021,0.11596111547366167,0.06590367078760646
2020-10-24,-0.0956266978597888,-0.09584564252463909,-0.09758303201946095,0.01950702975831013,0.11596111547366172,0.06590367078760637
2020-10-25,-0.09562669785978861,-0.09584564252463891,-0.09758303201946078,0.019507029758310108,0.11596111547366168,0.06590367078760648
2020-10-26,-0.09562669785978875,-0.09584564252463898,-0.0975830320194609,0.0195070297583101,0.1159611154736617,0.06590367078760648
2020-10-27,-0.09562669785978868,-0.09584564252463897,-0.09758303201946084,0.019507029758310136,0.11596111547366164,0.0659036707876065
2020-10-28,-0.09562669785978867,-0.09584564252463898,-0.09758303201946086,0.019507029758310087,0.11596111547366167,0.06590367078760641
2020-10-29,-0.09562669785978872,-0.095845642524639,-0.09758303201946089,0.019507029758310097,0.11596111547366166,0.06590367078760649
2020-10-30,-0.09562669785978864,-0.09584564252463892,-0.09758303201946084,0.019507029758310177,0.11596111547366161,0.0659036707876065
2020-10-31,-0.0956266978597888,-0.09584564252463909,-0.097583032019461,0.019507029758310132,0.1159611154736617,0.06590367078760644
2020-11-01,-0.09562669785978875,-0.09584564252463901,-0.09758303201946089,0.019507029758310142,0.11596111547366163,0.0659036707876065
2020-11-02,-0.09562669785978874,-0.09584564252463898,-0.09758303201946089,0.01950702975831022,0.11596111547366161,0.06590367078760642
2020-11-03,-0.09562669785978879,-0.09584564252463909,-0.09758303201946097,0.019507029758310125,0.1159611154736617,0.06590367078760638
2020-11-04,-0.0956266978597887,-0.09584564252463892,-0.09758303201946088,0.0195070297583101,0.11596111547366168,0.0659036707876065
2020-11-05,-0.09562669785978872,-0.09584564252463904,-0.09758303201946092,0.019507029758310115,0.11596111547366163,0.06590367078760653
2020-11-06,-0.09562669785978874,-0.09584564252463904,-0.09758303201946092,0.019507029758310146,0.1159611154736617,0.06590367078760648
2020-11-07,-0.0956266978597887,-0.09584564252463901,-0.09758303201946088,0.01950702975831017,0.11596111547366161,0.06590367078760649
2020-11-08,-0.09562669785978876,-0.09584564252463908,-0.09758303201946099,0.01950702975831014,0.11596111547366167,0.06590367078760641
2020-11-09,-0.09562669785978883,-0.09584564252463906,-0.097583032019461,0.019507029758310108,0.11596111547366167,0.0659036707876065
2020-11-10,-0.09562669785978876,-0.09584564252463902,-0.0975830320194609,0.019507029758310198,0.1159611154736616,0.0659036707876065
2020-11-11,-0.09562669785978882,-0.09584564252463909,-0.097583032019461,0.019507029758310184,0.11596111547366172,0.06590367078760637
2020-11-12,-0.09562669785978879,-0.09584564252463906,-0.09758303201946095,0.019507029758310087,0.11596111547366171,0.06590367078760644
2020-11-13,-0.09562669785978863,-0.09584564252463892,-0.09758303201946085,0.019507029758310167,0.11596111547366167,0.06590367078760652
2020-11-14,-0.09562669785978886,-0.09584564252463913,-0.09758303201946103,0.019507029758310084,0.11596111547366172,0.06590367078760648
2020-11-15,-0.09562669785978864,-0.09584564252463892,-0.09758303201946084,0.019507029758310226,0.11596111547366163,0.06590367078760653
2020-11-16,-0.09562669785978886,-0.09584564252463915,-0.09758303201946106,0.019507029758310156,0.1159611154736617,0.06590367078760637
2020-11-17,-0.09562669785978874,-0.09584564252463904,-0.09758303201946096,0.01950702975831015,0.11596111547366167,0.06590367078760652
2020-11-18,-0.09562669785978883,-0.09584564252463913,-0.09758303201946103,0.019507029758310142,0.11596111547366164,0.06590367078760646
2020-11-19,-0.09562669785978876,-0.09584564252463906,-0.09758303201946097,0.019507029758310212,0.11596111547366164,0.0659036707876065
2020-11-20,-0.09562669785978892,-0.09584564252463915,-0.09758303201946109,0.019507029758310174,0.11596111547366167,0.06590367078760645
2020-11-21,-0.09562669785978883,-0.09584564252463912,-0.097583032019461,0.019507029758310198,0.11596111547366166,0.06590367078760645
2020-11-22,-0.09562669785978883,-0.09584564252463912,-0.09758303201946102,0.019507029758310156,0.11596111547366174,0.06590367078760638
2020-11-23,-0.09562669785978879,-0.09584564252463905,-0.09758303201946095,0.01950702975831013,0.1159611154736617,0.06590367078760648
2020-11-24,-0.09562669785978872,-0.09584564252463902,-0.09758303201946092,0.019507029758310177,0.1159611154736617,0.06590367078760648
2020-11-25,-0.09562669785978883,-0.09584564252463912,-0.097583032019461,0.019507029758310104,0.11596111547366175,0.06590367078760645
2020-11-26,-0.09562669785978867,-0.09584564252463895,-0.09758303201946082,0.019507029758310167,0.11596111547366167,0.06590367078760649
2020-11-27,-0.09562669785978878,-0.09584564252463905,-0.09758303201946095,0.019507029758310153,0.11596111547366172,0.06590367078760641
2020-11-28,-0.09562669785978875,-0.09584564252463905,-0.09758303201946092,0.01950702975831014,0.11596111547366172,0.06590367078760646
2020-11-29,-0.0956266978597887,-0.09584564252463895,-0.09758303201946086,0.019507029758310132,0.11596111547366172,0.0659036707876065
2020-11-30,-0.09562669785978875,-0.09584564252463904,-0.09758303201946093,0.01950702975831012,0.11596111547366168,0.06590367078760648
2020-12-01,-0.09562669785978878,-0.09584564252463901,-0.09758303201946092,0.019507029758310118,0.1159611154736617,0.06590367078760648
2020-12-02,-0.0956266978597887,-0.09584564252463895,-0.09758303201946085,0.019507029758310153,0.11596111547366166,0.06590367078760645
2020-12-03,-0.09562669785978878,-0.09584564252463904,-0.09758303201946095,0.019507029758310104,0.11596111547366174,0.06590367078760641
2020-12-04,-0.09562669785978865,-0.09584564252463895,-0.09758303201946084,0.01950702975831009,0.11596111547366168,0.06590367078760652
2020-12-05,-0.0956266978597887,-0.09584564252463897,-0.09758303201946085,0.019507029758310132,0.11596111547366167,0.06590367078760648
2020-12-06,-0.0956266978597887,-0.09584564252463895,-0.09758303201946086,0.01950702975831014,0.11596111547366166,0.06590367078760649
2020-12-07,-0.09562669785978879,-0.09584564252463904,-0.09758303201946095,0.0195070297583101,0.1159611154736617,0.06590367078760644
2020-12-08,-0.09562669785978867,-0.09584564252463895,-0.09758303201946085,0.01950702975831014,0.11596111547366167,0.06590367078760646
2020-12-09,-0.09562669785978875,-0.09584564252463904,-0.0975830320194609,0.019507029758310104,0.11596111547366168,0.06590367078760644
2020-12-10,-0.09562669785978863,-0.09584564252463891,-0.0975830320194608,0.019507029758310174,0.11596111547366163,0.06590367078760648
2020-12-11,-0.09562669785978872,-0.09584564252463904,-0.09758303201946095,0.01950702975831011,0.1159611154736617,0.06590367078760642
2020-12-12,-0.09562669785978875,-0.09584564252463904,-0.09758303201946095,0.019507029758310104,0.11596111547366167,0.06590367078760653
2020-12-13,-0.0956266978597887,-0.095845642524639,-0.09758303201946089,0.0195070297583102,0.11596111547366159,0.06590367078760656
2020-12-14,-0.09562669785978883,-0.09584564252463912,-0.09758303201946102,0.019507029758310174,0.11596111547366167,0.0659036707876064
2020-12-15,-0.09562669785978879,-0.09584564252463904,-0.09758303201946096,0.019507029758310188,0.11596111547366164,0.06590367078760645
2020-12-16,-0.0956266978597888,-0.0958456425246391,-0.09758303201946097,0.019507029758310167,0.11596111547366167,0.06590367078760642
2020-12-17,-0.09562669785978876,-0.09584564252463905,-0.09758303201946096,0.01950702975831015,0.11596111547366171,0.06590367078760642
2020-12-18,-0.09562669785978878,-0.09584564252463906,-0.09758303201946095,0.01950702975831011,0.11596111547366167,0.06590367078760649
2020-12-19,-0.09562669785978872,-0.09584564252463901,-0.09758303201946089,0.019507029758310195,0.11596111547366167,0.06590367078760649
2020-12-20,-0.09562669785978878,-0.09584564252463905,-0.09758303201946097,0.019507029758310156,0.11596111547366171,0.06590367078760645
2020-12-21,-0.09562669785978876,-0.09584564252463905,-0.09758303201946095,0.01950702975831012,0.1159611154736617,0.0659036707876065
2020-12-22,-0.09562669785978872,-0.09584564252463901,-0.09758303201946089,0.019507029758310163,0.11596111547366167,0.0659036707876065
2020-12-23,-0.09562669785978875,-0.09584564252463904,-0.09758303201946093,0.01950702975831019,0.11596111547366168,0.06590367078760645
2020-12-24,-0.09562669785978878,-0.09584564252463904,-0.09758303201946096,0.019507029758310156,0.11596111547366171,0.06590367078760645
2020-12-25,-0.09562669785978875,-0.09584564252463906,-0.09758303201946095,0.01950702975831013,0.11596111547366167,0.06590367078760649
2020-12-26,-0.09562669785978878,-0.09584564252463905,-0.09758303201946097,0.019507029758310163,0.11596111547366171,0.06590367078760646
2020-12-27,-0.09562669785978878,-0.09584564252463904,-0.09758303201946097,0.01950702975831014,0.11596111547366167,0.06590367078760653
2020-12-28,-0.09562669785978886,-0.0958456425246391,-0.09758303201946103,0.01950702975831015,0.11596111547366171,0.06590367078760648
2020-12-29,-0.09562669785978876,-0.09584564252463908,-0.09758303201946097,0.01950702975831019,0.1159611154736617,0.06590367078760648
2020-12-30,-0.09562669785978883,-0.09584564252463909,-0.097583032019461,0.019507029758310153,0.11596111547366172,0.06590367078760645
2020-12-31,-0.09562669785978872,-0.09584564252463898,-0.09758303201946089,0.01950702975831019,0.11596111547366167,0.0659036707876065
2021-01-01,-0.09562669785978882,-0.09584564252463912,-0.09758303201946103,0.019507029758310153,0.11596111547366175,0.06590367078760642
2021-01-02,-0.09562669785978878,-0.09584564252463908,-0.09758303201946097,0.019507029758310136,0.11596111547366174,0.0659036707876065
2021-01-03,-0.09562669785978874,-0.09584564252463901,-0.09758303201946092,0.019507029758310195,0.11596111547366166,0.06590367078760653
2021-01-04,-0.09562669785978886,-0.09584564252463913,-0.09758303201946102,0.019507029758310167,0.1159611154736617,0.06590367078760644
2021-01-05,-0.09562669785978878,-0.09584564252463904,-0.09758303201946095,0.01950702975831018,0.11596111547366171,0.06590367078760644
2021-01-06,-0.09562669785978879,-0.09584564252463906,-0.09758303201946097,0.01950702975831013,0.11596111547366171,0.06590367078760642
2021-01-07,-0.09562669785978872,-0.095845642524639,-0.09758303201946095,0.01950702975831012,0.11596111547366172,0.0659036707876065
2021-01-08,-0.09562669785978878,-0.09584564252463909,-0.09758303201946099,0.019507029758310108,0.1159611154736617,0.06590367078760653
2021-01-09,-0.09562669785978874,-0.09584564252463904,-0.09758303201946092,0.0195070297583102,0.11596111547366167,0.06590367078760653
2021-01-10,-0.0956266978597888,-0.09584564252463909,-0.09758303201946097,0.019507029758310212,0.11596111547366167,0.06590367078760641
2021-01-11,-0.0956266978597888,-0.09584564252463906,-0.09758303201946099,0.019507029758310167,0.11596111547366171,0.06590367078760642
2021-01-12,-0.09562669785978883,-0.09584564252463909,-0.09758303201946097,0.019507029758310115,0.1159611154736617,0.06590367078760646
2021-01-13,-0.0956266978597887,-0.09584564252463898,-0.09758303201946088,0.01950702975831018,0.11596111547366168,0.06590367078760646
2021-01-14,-0.09562669785978879,-0.09584564252463912,-0.09758303201946097,0.01950702975831009,0.11596111547366174,0.06590367078760642
2021-01-15,-0.09562669785978865,-0.09584564252463892,-0.09758303201946084,0.019507029758310136,0.11596111547366167,0.06590367078760655
2021-01-16,-0.09562669785978878,-0.09584564252463908,-0.09758303201946095,0.019507029758310115,0.11596111547366167,0.06590367078760648
2021-01-17,-0.09562669785978875,-0.09584564252463902,-0.09758303201946092,0.019507029758310136,0.11596111547366167,0.06590367078760645
2021-01-18,-0.09562669785978878,-0.09584564252463902,-0.09758303201946093,0.019507029758310132,0.11596111547366167,0.06590367078760645
2021-01-19,-0.09562669785978874,-0.09584564252463904,-0.0975830320194609,0.019507029758310125,0.11596111547366167,0.06590367078760645
2021-01-20,-0.09562669785978874,-0.09584564252463898,-0.09758303201946089,0.01950702975831011,0.1159611154736617,0.06590367078760645
2021-01-21,-0.09562669785978867,-0.09584564252463895,-0.09758303201946084,0.019507029758310118,0.11596111547366166,0.06590367078760649
2021-01-22,-0.09562669785978872,-0.09584564252463898,-0.0975830320194609,0.019507029758310125,0.1159611154736617,0.06590367078760645
2021-01-23,-0.09562669785978871,-0.09584564252463898,-0.09758303201946088,0.01950702975831012,0.11596111547366164,0.06590367078760653
2021-01-24,-0.09562669785978867,-0.09584564252463898,-0.09758303201946089,0.019507029758310156,0.11596111547366167,0.06590367078760649
2021-01-25,-0.09562669785978878,-0.09584564252463908,-0.09758303201946096,0.019507029758310132,0.11596111547366167,0.06590367078760648
2021-01-26,-0.09562669785978865,-0.09584564252463897,-0.09758303201946085,0.019507029758310222,0.11596111547366159,0.06590367078760653
2021-01-27,-0.09562669785978885,-0.09584564252463916,-0.09758303201946106,0.019507029758310167,0.1159611154736617,0.06590367078760641
2021-01-28,-0.0956266978597888,-0.09584564252463909,-0.09758303201946099,0.019507029758310115,0.11596111547366164,0.06590367078760653
2021-01-29,-0.0956266978597888,-0.09584564252463906,-0.09758303201946097,0.01950702975831019,0.11596111547366161,0.06590367078760645
2021-01-30,-0.09562669785978889,-0.09584564252463912,-0.09758303201946104,0.019507029758310167,0.11596111547366168,0.06590367078760644
2021-01-31,-0.09562669785978876,-0.09584564252463908,-0.09758303201946097,0.019507029758310153,0.11596111547366168,0.06590367078760644
2021-02-01,-0.0956266978597888,-0.09584564252463908,-0.09758303201946097,0.019507029758310077,0.11596111547366171,0.06590367078760646
